#OOP for DC motor PD Control v.1.0.1.0.0.0
#kp = 3.00
#kd = 0.10
353.74,0,0,0,0.00,0
355.79,0,0,0,0.00,0
357.84,0,0,0,0.00,0
359.88,0,0,0,0.00,0
361.93,0,0,0,0.00,0
363.98,0,0,0,0.00,0
366.03,0,0,0,0.00,0
368.08,0,0,0,0.00,0
370.12,0,0,0,0.00,0
372.17,0,0,0,0.00,0
374.22,0,0,0,0.00,0
376.27,0,0,0,0.00,0
378.32,0,0,0,0.00,0
380.36,0,0,0,0.00,0
382.41,0,0,0,0.00,0
384.46,0,0,0,0.00,0
386.51,0,0,0,0.00,0
388.56,0,0,0,0.00,0
390.60,0,0,0,0.00,0
392.65,0,0,0,0.00,0
394.70,0,0,0,0.00,0
396.75,0,0,0,0.00,0
398.80,0,0,0,0.00,0
400.84,0,0,0,0.00,0
402.90,0,0,0,0.00,0
404.94,0,0,0,0.00,0
406.99,0,0,0,0.00,0
409.04,0,0,0,0.00,0
411.08,0,0,0,0.00,0
413.13,0,0,0,0.00,0
415.18,0,0,0,0.00,0
417.23,0,0,0,0.00,0
419.28,0,0,0,0.00,0
421.32,0,0,0,0.00,0
423.38,0,0,0,0.00,0
425.42,0,0,0,0.00,0
427.47,0,0,0,0.00,0
429.52,0,0,0,0.00,0
431.56,0,0,0,0.00,0
433.61,0,0,0,0.00,0
435.66,0,0,0,0.00,0
437.71,0,0,0,0.00,0
439.76,0,0,0,0.00,0
441.80,0,0,0,0.00,0
443.86,0,0,0,0.00,0
445.90,0,0,0,0.00,0
447.95,0,0,0,0.00,0
450.00,0,0,0,0.00,0
452.04,0,0,0,0.00,0
454.09,0,0,0,0.00,0
456.14,0,0,0,0.00,0
458.19,0,0,0,0.00,0
460.24,0,0,0,0.00,0
462.28,0,0,0,0.00,0
464.33,0,0,0,0.00,0
466.38,0,0,0,0.00,0
468.43,0,0,0,0.00,0
470.48,0,0,0,0.00,0
472.52,0,0,0,0.00,0
474.57,0,0,0,0.00,0
476.62,0,0,0,0.00,0
478.67,0,0,0,0.00,0
480.72,0,0,0,0.00,0
482.76,0,0,0,0.00,0
484.82,0,0,0,0.00,0
486.86,0,0,0,0.00,0
488.91,0,0,0,0.00,0
490.96,0,0,0,0.00,0
493.00,0,0,0,0.00,0
495.05,0,0,0,0.00,0
497.10,0,0,0,0.00,0
499.15,0,0,0,0.00,0
501.20,255,7759,150,73099.10,0
503.24,255,450,150,0.00,0
505.30,255,450,150,0.00,0
507.35,255,450,150,0.00,1
509.40,255,398,149,-488.28,1
511.44,255,447,149,0.00,1
513.48,255,447,149,0.00,2
515.53,255,395,148,-488.29,2
517.58,255,444,148,0.00,3
519.63,255,392,147,-488.29,3
521.68,255,389,146,-488.28,4
523.72,255,438,146,0.00,5
525.78,255,386,145,-487.33,6
527.82,255,383,144,-489.25,7
529.88,255,380,143,-486.38,8
531.92,255,377,142,-488.28,9
534.04,255,375,141,-471.69,10
536.59,255,380,140,-392.47,11
539.14,255,335,138,-783.71,13
541.69,255,371,137,-392.46,14
544.24,255,326,135,-783.71,16
546.79,255,362,134,-392.47,18
549.34,255,317,132,-783.69,20
551.89,255,311,130,-784.92,21
554.45,255,305,128,-781.26,23
556.99,255,299,126,-787.40,25
559.54,255,293,124,-783.69,27
562.09,255,287,122,-784.94,30
564.64,255,281,120,-783.71,32
567.19,255,275,118,-784.92,34
569.74,227,269,115,-1175.56,36
572.38,255,263,113,-758.72,39
574.94,254,254,111,-781.24,41
577.48,205,205,108,-1181.13,44
580.11,242,242,106,-759.87,46
582.66,191,191,103,-1175.53,49
585.30,227,227,101,-759.87,51
587.85,176,176,98,-1175.56,54
590.40,167,209,95,-1173.72,57
592.95,200,200,93,-786.15,59
595.43,149,149,90,-1207.75,62
597.96,185,185,88,-789.89,64
600.43,133,133,85,-1217.53,67
602.98,128,128,82,-1175.56,70
605.53,119,161,79,-1177.38,73
608.08,152,152,77,-783.69,75
610.54,100,100,74,-1217.53,78
613.09,95,95,71,-1177.40,81
615.47,122,122,69,-840.35,83
617.95,76,76,66,-1211.61,86
620.32,62,62,63,-1264.74,89
622.70,98,98,61,-840.33,91
624.99,43,43,58,-1308.91,94
627.37,83,83,56,-840.33,96
629.67,28,28,53,-1306.60,99
632.05,68,68,51,-840.37,101
634.44,18,18,48,-1256.28,104
636.89,12,12,45,-1221.46,107
639.36,47,47,43,-810.38,109
641.74,-6,-6,40,-1260.53,112
644.20,32,32,38,-811.69,114
646.58,-21,-21,35,-1260.50,117
649.22,-17,-17,32,-1138.08,120
651.85,14,14,30,-759.87,122
654.23,0,0,28,-840.35,124
656.44,-12,-12,26,-904.16,126
658.99,-48,-6,23,-1177.38,128
661.56,-15,-15,21,-780.03,130
664.09,-21,-21,19,-788.64,132
666.64,-27,-27,17,-783.71,134
669.19,8,8,16,-392.46,136
671.40,-48,-48,14,-904.16,137
673.95,-42,-42,12,-784.92,139
676.50,-6,-6,11,-391.85,140
678.88,-57,-12,9,-840.35,142
681.35,-16,-16,8,-405.83,143
683.81,-19,-19,7,-405.84,144
686.28,-22,-22,6,-405.84,145
688.74,-25,-25,5,-405.19,146
691.21,-28,-28,4,-405.84,147
693.67,-31,-31,3,-405.84,148
696.14,-34,-34,2,-405.19,149
698.60,-37,-37,1,-405.84,149
701.07,-40,-40,0,-405.84,150
703.53,0,0,0,0.00,151
705.40,-56,-56,-1,-534.19,151
707.95,-3,-3,-1,0.00,152
710.08,-52,-52,-2,-469.92,152
712.63,-6,-6,-2,0.00,153
714.75,-56,-56,-3,-470.81,153
717.30,-9,-9,-3,0.00,153
719.44,-9,-9,-3,0.00,154
721.55,-59,-59,-4,-472.58,154
724.10,-12,-12,-4,0.00,154
726.40,-12,-12,-4,0.00,154
728.69,-12,-12,-4,0.00,155
730.99,-58,-58,-5,-435.55,155
733.54,-15,-15,-5,0.00,155
735.83,-15,-15,-5,0.00,155
738.13,-15,-15,-5,0.00,155
740.42,-15,-15,-5,0.00,155
742.72,-15,-15,-5,0.00,155
745.01,-15,-15,-5,0.00,155
747.31,-15,-15,-5,0.00,155
749.60,-15,-15,-5,0.00,155
751.90,-15,-15,-5,0.00,155
754.19,-15,-15,-5,0.00,155
756.49,-15,-15,-5,0.00,155
758.78,-15,-15,-5,0.00,155
761.08,-15,-15,-5,0.00,155
763.37,-15,-15,-5,0.00,155
765.67,-15,-15,-5,0.00,155
767.96,-15,-15,-5,0.00,155
770.26,-15,-15,-5,0.00,155
772.55,-15,-15,-5,0.00,155
774.85,-15,-15,-5,0.00,155
777.14,-15,-15,-5,0.00,155
779.44,-15,-15,-5,0.00,155
781.73,-15,-15,-5,0.00,155
784.03,-15,-15,-5,0.00,155
786.32,-15,-15,-5,0.00,155
788.62,-15,-15,-5,0.00,155
790.91,-15,-15,-5,0.00,155
793.21,-15,-15,-5,0.00,155
795.50,-15,-15,-5,0.00,155
797.80,-15,-15,-5,0.00,155
800.09,-15,-15,-5,0.00,155
802.39,-15,-15,-5,0.00,155
804.68,-15,-15,-5,0.00,155
806.98,-15,-15,-5,0.00,155
809.27,-15,-15,-5,0.00,155
811.57,-15,-15,-5,0.00,155
813.86,-15,-15,-5,0.00,155
816.16,-15,-15,-5,0.00,155
818.45,-15,-15,-5,0.00,155
820.75,-15,-15,-5,0.00,155
823.04,-15,-15,-5,0.00,155
825.34,-15,-15,-5,0.00,155
827.63,-15,-15,-5,0.00,155
829.93,-15,-15,-5,0.00,155
832.22,-15,-15,-5,0.00,155
834.52,-15,-15,-5,0.00,155
836.81,-15,-15,-5,0.00,155
839.12,-15,-15,-5,0.00,155
841.40,-15,-15,-5,0.00,155
843.70,-15,-15,-5,0.00,154
845.99,31,31,-4,435.53,154
848.29,-12,-12,-4,0.00,154
850.58,-12,-12,-4,0.00,154
852.88,-12,-12,-4,0.00,154
855.17,-12,-12,-4,0.00,154
857.47,-12,-12,-4,0.00,154
859.76,-12,-12,-4,0.00,154
862.06,-12,-12,-4,0.00,154
864.35,-12,-12,-4,0.00,154
866.65,-12,-12,-4,0.00,154
868.94,-12,-12,-4,0.00,154
871.24,-12,-12,-4,0.00,154
873.53,-12,-12,-4,0.00,154
875.83,-12,-12,-4,0.00,154
878.12,-12,-12,-4,0.00,154
880.42,-12,-12,-4,0.00,154
882.71,-12,-12,-4,0.00,154
885.01,-12,-12,-4,0.00,154
887.30,-12,-12,-4,0.00,154
889.60,-12,-12,-4,0.00,154
891.89,-12,-12,-4,0.00,154
894.19,-12,-12,-4,0.00,154
896.48,-12,-12,-4,0.00,154
898.78,-12,-12,-4,0.00,154
901.07,-12,-12,-4,0.00,154
903.37,-12,-12,-4,0.00,154
905.66,-12,-12,-4,0.00,154
907.96,-12,-12,-4,0.00,154
910.25,-12,-12,-4,0.00,154
912.55,-12,-12,-4,0.00,154
914.84,-12,-12,-4,0.00,154
917.14,-12,-12,-4,0.00,154
919.43,-12,-12,-4,0.00,154
921.73,-12,-12,-4,0.00,154
924.02,-12,-12,-4,0.00,154
926.32,-12,-12,-4,0.00,154
928.61,-12,-12,-4,0.00,154
930.91,-12,-12,-4,0.00,154
933.20,-12,-12,-4,0.00,154
935.50,-12,-12,-4,0.00,154
937.79,-12,-12,-4,0.00,154
940.09,-12,-12,-4,0.00,154
942.38,-12,-12,-4,0.00,154
944.68,-12,-12,-4,0.00,154
946.97,-12,-12,-4,0.00,154
949.27,-12,-12,-4,0.00,154
951.56,-12,-12,-4,0.00,154
953.86,-12,-12,-4,0.00,154
956.15,-12,-12,-4,0.00,154
958.45,-12,-12,-4,0.00,154
960.74,-12,-12,-4,0.00,154
963.04,-12,-12,-4,0.00,154
965.33,-12,-12,-4,0.00,154
967.63,-12,-12,-4,0.00,154
969.92,-12,-12,-4,0.00,154
972.22,-12,-12,-4,0.00,154
974.51,-12,-12,-4,0.00,154
976.81,-12,-12,-4,0.00,154
979.10,-12,-12,-4,0.00,154
981.40,-12,-12,-4,0.00,154
983.69,-12,-12,-4,0.00,154
985.99,-12,-12,-4,0.00,154
988.28,-12,-12,-4,0.00,154
990.58,-12,-12,-4,0.00,154
992.87,-12,-12,-4,0.00,154
995.17,-12,-12,-4,0.00,154
997.46,-12,-12,-4,0.00,154
999.76,-12,-12,-4,0.00,154
1002.06,-12,-12,-4,0.00,154
1004.43,-12,-12,-4,0.00,154
1006.81,-12,-12,-4,0.00,154
1009.19,-12,-12,-4,0.00,154
1011.57,-12,-12,-4,0.00,154
1013.95,-12,-12,-4,0.00,154
1016.33,-12,-12,-4,0.00,154
1018.71,-12,-12,-4,0.00,154
1021.09,-12,-12,-4,0.00,154
1023.47,-12,-12,-4,0.00,154
1025.85,-12,-12,-4,0.00,154
1028.23,-12,-12,-4,0.00,154
1030.61,-12,-12,-4,0.00,154
1032.99,-12,-12,-4,0.00,154
1035.37,-12,-12,-4,0.00,154
1037.75,-12,-12,-4,0.00,154
1040.13,-12,-12,-4,0.00,154
1042.51,-12,-12,-4,0.00,154
1044.89,-12,-12,-4,0.00,154
1047.27,-12,-12,-4,0.00,154
1049.65,-12,-12,-4,0.00,154
1052.03,-12,-12,-4,0.00,154
1054.41,-12,-12,-4,0.00,154
1056.79,-12,-12,-4,0.00,154
1059.17,-12,-12,-4,0.00,154
1061.55,-12,-12,-4,0.00,154
1063.93,-12,-12,-4,0.00,154
1066.31,-12,-12,-4,0.00,154
1068.69,-12,-12,-4,0.00,154
1071.07,-12,-12,-4,0.00,154
1073.45,-12,-12,-4,0.00,154
1075.83,-12,-12,-4,0.00,154
1078.21,-12,-12,-4,0.00,154
1080.59,-12,-12,-4,0.00,154
