#kp = 3.00
936.00,36,36,138
938.00,36,36,139
940.00,33,33,139
942.00,33,33,139
944.00,33,33,139
946.00,33,33,139
948.00,30,30,140
950.00,30,30,140
952.00,30,30,140
954.00,30,30,140
956.00,30,30,141
958.00,27,27,141
960.00,27,27,141
962.00,27,27,141
964.00,27,27,142
966.00,24,24,142
968.00,24,24,142
970.00,24,24,142
973.00,21,21,143
975.00,21,21,143
977.00,21,21,143
979.00,21,21,144
981.00,18,18,144
983.00,18,18,144
985.00,18,18,144
987.00,15,15,145
989.00,15,15,145
991.00,15,15,145
993.00,15,15,145
995.00,12,12,146
997.00,12,12,146
999.00,12,12,146
1001.00,12,12,146
1003.00,9,9,147
1005.00,9,9,147
1007.00,9,9,147
1009.00,9,9,147
1011.00,6,6,148
1013.00,6,6,148
1016.00,6,6,148
1018.00,6,6,148
1020.00,6,6,149
1022.00,3,3,149
1024.00,3,3,149
1026.00,3,3,149
1028.00,3,3,149
1030.00,3,3,150
1032.00,0,0,150
1034.00,0,0,150
1036.00,0,0,150
1038.00,0,0,150
1040.00,0,0,150
1042.00,0,0,151
1044.00,-3,-3,151
1046.00,-3,-3,151
1048.00,-3,-3,151
1050.00,-3,-3,151
1052.00,-3,-3,151
1054.00,-3,-3,151
1056.00,-3,-3,151
1059.00,-3,-3,152
1061.00,-6,-6,152
1063.00,-6,-6,152
1065.00,-6,-6,152
1067.00,-6,-6,152
1069.00,-6,-6,152
1071.00,-6,-6,152
1073.00,-6,-6,152
1075.00,-6,-6,152
1077.00,-6,-6,152
1079.00,-6,-6,152
1081.00,-6,-6,152
1083.00,-6,-6,152
1085.00,-6,-6,152
1087.00,-6,-6,152
1089.00,-6,-6,152
1091.00,-6,-6,152
1093.00,-6,-6,152
1095.00,-6,-6,152
1097.00,-6,-6,152
1100.00,-6,-6,152
1102.00,-6,-6,152
1104.00,-6,-6,152
1106.00,-6,-6,152
1108.00,-6,-6,152
1110.00,-6,-6,152
1112.00,-6,-6,152
1114.00,-6,-6,152
1116.00,-6,-6,152
1118.00,-6,-6,152
1120.00,-6,-6,152
1122.00,-6,-6,152
1124.00,-6,-6,152
1126.00,-6,-6,152
1128.00,-6,-6,152
1130.00,-6,-6,152
1132.00,-6,-6,152
1134.00,-6,-6,152
1136.00,-6,-6,152
1138.00,-6,-6,152
1140.00,-6,-6,152
1143.00,-6,-6,152
1145.00,-6,-6,152
1147.00,-6,-6,152
1149.00,-6,-6,152
1151.00,-6,-6,152
1153.00,-6,-6,152
1155.00,-6,-6,152
1157.00,-6,-6,152
1159.00,-6,-6,152
1161.00,-6,-6,152
1163.00,-6,-6,152
1165.00,-6,-6,152
1167.00,-6,-6,152
1169.00,-6,-6,152
1171.00,-6,-6,152
1173.00,-6,-6,152
1175.00,-6,-6,152
1177.00,-6,-6,152
1179.00,-6,-6,152
1181.00,-6,-6,152
1183.00,-6,-6,152
1186.00,-6,-6,152
1188.00,-6,-6,152
1190.00,-6,-6,152
1192.00,-6,-6,152
1194.00,-6,-6,152
1196.00,-6,-6,152
1198.00,-6,-6,152
1200.00,-6,-6,152
1202.00,-6,-6,152
1204.00,-6,-6,152
1206.00,-6,-6,152
1208.00,-6,-6,152
1210.00,-6,-6,152
1212.00,-6,-6,152
1214.00,-6,-6,152
1216.00,-6,-6,152
1218.00,-6,-6,152
1220.00,-6,-6,152
1222.00,-6,-6,152
1224.00,-6,-6,152
1226.00,-6,-6,152
1229.00,-6,-6,152
1231.00,-6,-6,152
1233.00,-6,-6,152
1235.00,-6,-6,152
1237.00,-6,-6,152
1239.00,-6,-6,152
1241.00,-6,-6,152
1243.00,-6,-6,152
1245.00,-6,-6,152
1247.00,-6,-6,152
1249.00,-6,-6,152
1251.00,-6,-6,152
1253.00,-6,-6,152
1255.00,-6,-6,152
1257.00,-6,-6,152
1259.00,-6,-6,152
1261.00,-6,-6,152
1263.00,-6,-6,152
1265.00,-6,-6,152
1267.00,-6,-6,152
1269.00,-6,-6,152
1272.00,-6,-6,152
1274.00,-6,-6,152
1276.00,-6,-6,152
1278.00,-6,-6,152
1280.00,-6,-6,152
1282.00,-6,-6,152
1284.00,-6,-6,152
1286.00,-6,-6,152
1288.00,-6,-6,152
1290.00,-6,-6,152
1292.00,-6,-6,152
1294.00,-6,-6,152
1296.00,-6,-6,152
1298.00,-6,-6,152
1300.00,-6,-6,152
1302.00,-6,-6,152
1304.00,-6,-6,152
1306.00,-6,-6,152
1308.00,-6,-6,152
1310.00,-6,-6,152
1312.00,-6,-6,152
1315.00,-6,-6,152
1317.00,-6,-6,152
1319.00,-6,-6,152
1321.00,-6,-6,152
1323.00,-6,-6,152
1325.00,-6,-6,152
1327.00,-6,-6,152
1329.00,-6,-6,152
1331.00,-6,-6,152
1333.00,-6,-6,152
1335.00,-6,-6,152
1337.00,-6,-6,152
1339.00,-6,-6,152
1341.00,-6,-6,152
1343.00,-6,-6,152
1345.00,-6,-6,152
1347.00,-6,-6,152
1349.00,-6,-6,152
1351.00,-6,-6,152
1353.00,-6,-6,152
1356.00,-6,-6,152
1358.00,-6,-6,152
1360.00,-6,-6,152
1362.00,-6,-6,152
1364.00,-6,-6,152
1366.00,-6,-6,152
1368.00,-6,-6,152
1370.00,-6,-6,152
1372.00,-6,-6,152
1374.00,-6,-6,152
1376.00,-6,-6,152
1378.00,-6,-6,152
1380.00,-6,-6,152
1382.00,-6,-6,152
1384.00,-6,-6,152
1386.00,-6,-6,152
1388.00,-6,-6,152
1390.00,-6,-6,152
1392.00,-6,-6,152
1394.00,-6,-6,152
1396.00,-6,-6,152
1399.00,-6,-6,152
1401.00,-6,-6,152
1403.00,-6,-6,152
1405.00,-6,-6,152
1407.00,-6,-6,152
1409.00,-6,-6,152
1411.00,-6,-6,152
1413.00,-6,-6,152
1415.00,-6,-6,152
1417.00,-6,-6,152
1419.00,-6,-6,152
1421.00,-6,-6,152
1423.00,-6,-6,152
1425.00,-6,-6,152
1427.00,-6,-6,152
1429.00,-6,-6,152
1431.00,-6,-6,152
1433.00,-6,-6,152
1435.00,-6,-6,152
1437.00,-6,-6,152
1439.00,-6,-6,152
1442.00,-6,-6,152
1444.00,-6,-6,152
1446.00,-6,-6,152
1448.00,-6,-6,152
1450.00,-6,-6,152
1452.00,-6,-6,152
1454.00,-6,-6,152
1456.00,-6,-6,152
1458.00,-6,-6,152
1460.00,-6,-6,152
1462.00,-6,-6,152
1464.00,-6,-6,152
1466.00,-6,-6,152
1468.00,-6,-6,152
1470.00,-6,-6,152
1472.00,-6,-6,152
1474.00,-6,-6,152
1476.00,-6,-6,152
1478.00,-6,-6,152
1480.00,-6,-6,152
1482.00,-6,-6,152
1485.00,-6,-6,152
1487.00,-6,-6,152
1489.00,-6,-6,152
1491.00,-6,-6,152
1493.00,-6,-6,152
1495.00,-6,-6,152
1497.00,-6,-6,152
1499.00,-6,-6,152
1501.00,-6,-6,152
1503.00,-6,-6,152
1505.00,-6,-6,152
1507.00,-6,-6,152
1509.00,-6,-6,152
1511.00,-6,-6,152
1513.00,-6,-6,152
1515.00,-6,-6,152
1517.00,-6,-6,152
1519.00,-6,-6,152
1521.00,-6,-6,152
1523.00,-6,-6,152
1525.00,-6,-6,152
1528.00,-6,-6,152
1530.00,-6,-6,152
1532.00,-6,-6,152
1534.00,-6,-6,152
1536.00,-6,-6,152
1538.00,-6,-6,152
1540.00,-6,-6,152
1542.00,-6,-6,152
1544.00,-6,-6,152
1546.00,-6,-6,152
1548.00,-6,-6,152
1550.00,-6,-6,152
1552.00,-6,-6,152
1554.00,-6,-6,152
1556.00,-6,-6,152
1558.00,-6,-6,152
1560.00,-6,-6,152
1562.00,-6,-6,152
1564.00,-6,-6,152
1566.00,-6,-6,152
1568.00,-6,-6,152
1571.00,-6,-6,152
1573.00,-6,-6,152
1575.00,-6,-6,152
1577.00,-6,-6,152
1579.00,-6,-6,152
1581.00,-6,-6,152
1583.00,-6,-6,152
1585.00,-6,-6,152
1587.00,-6,-6,152
1589.00,-6,-6,152
1591.00,-6,-6,152
1593.00,-6,-6,152
1595.00,-6,-6,152
1597.00,-6,-6,152
1599.00,-6,-6,152
1601.00,-6,-6,152
1603.00,-6,-6,152
1605.00,-6,-6,152
1607.00,-6,-6,152
1609.00,-6,-6,152
1612.00,-6,-6,152
1614.00,-6,-6,152
1616.00,-6,-6,152
1618.00,-6,-6,152
1620.00,-6,-6,152
1622.00,-6,-6,152
1624.00,-6,-6,152
1626.00,-6,-6,152
1628.00,-6,-6,152
1630.00,-6,-6,152
1632.00,-6,-6,152
1634.00,-6,-6,152
1636.00,-6,-6,152
1638.00,-6,-6,152
1640.00,-6,-6,152
1642.00,-6,-6,152
1644.00,-6,-6,152
1646.00,-6,-6,152
1648.00,-6,-6,152
1650.00,-6,-6,152
1652.00,-6,-6,152
1655.00,-6,-6,152
1657.00,-6,-6,152
1659.00,-6,-6,152
1661.00,-6,-6,152
1663.00,-6,-6,152
1665.00,-6,-6,152
1667.00,-6,-6,152
1669.00,-6,-6,152
1671.00,-6,-6,152
1673.00,-6,-6,152
1675.00,-6,-6,152
1677.00,-6,-6,152
1679.00,-6,-6,152
1681.00,-6,-6,152
1683.00,-6,-6,152
1685.00,-6,-6,152
1687.00,-6,-6,152
1689.00,-6,-6,152
1691.00,-6,-6,152
1693.00,-6,-6,152
1695.00,-6,-6,152
1698.00,-6,-6,152
1700.00,-6,-6,152
1702.00,-6,-6,152
1704.00,-6,-6,152
1706.00,-6,-6,152
1708.00,-6,-6,152
1710.00,-6,-6,152
1712.00,-6,-6,152
1714.00,-6,-6,152
1716.00,-6,-6,152
1718.00,-6,-6,152
1720.00,-6,-6,152
1722.00,-6,-6,152
1724.00,-6,-6,152
1726.00,-6,-6,152
1728.00,-6,-6,152
1730.00,-6,-6,152
1732.00,-6,-6,152
1734.00,-6,-6,152
1736.00,-6,-6,152
1738.00,-6,-6,152
1741.00,-6,-6,152
1743.00,-6,-6,152
1745.00,-6,-6,152
1747.00,-6,-6,152
1749.00,-6,-6,152
1751.00,-6,-6,152
1753.00,-6,-6,152
1755.00,-6,-6,152
1757.00,-6,-6,152
1759.00,-6,-6,152
1761.00,-6,-6,152
1763.00,-6,-6,152
1765.00,-6,-6,152
1767.00,-6,-6,152
1769.00,-6,-6,152
1771.00,-6,-6,152
1773.00,-6,-6,152
1775.00,-6,-6,152
1777.00,-6,-6,152
1779.00,-6,-6,152
1781.00,-6,-6,152
1784.00,-6,-6,152
1786.00,-6,-6,152
1788.00,-6,-6,152
1790.00,-6,-6,152
1792.00,-6,-6,152
1794.00,-6,-6,152
1796.00,-6,-6,152
1798.00,-6,-6,152
1800.00,-6,-6,152
1802.00,-6,-6,152
1804.00,-6,-6,152
1806.00,-6,-6,152
1808.00,-6,-6,152
1810.00,-6,-6,152
1812.00,-6,-6,152
1814.00,-6,-6,152
1816.00,-6,-6,152
1818.00,-6,-6,152
1820.00,-6,-6,152
1822.00,-6,-6,152
1824.00,-6,-6,152
1827.00,-6,-6,152
1829.00,-6,-6,152
1831.00,-6,-6,152
1833.00,-6,-6,152
1835.00,-6,-6,152
1837.00,-6,-6,152
1839.00,-6,-6,152
1841.00,-6,-6,152
1843.00,-6,-6,152
1845.00,-6,-6,152
1847.00,-6,-6,152
1849.00,-6,-6,152
1851.00,-6,-6,152
1853.00,-6,-6,152
1855.00,-6,-6,152
1857.00,-6,-6,152
1859.00,-6,-6,152
1861.00,-6,-6,152
1863.00,-6,-6,152
1865.00,-6,-6,152
1868.00,-6,-6,152
1870.00,-6,-6,152
1872.00,-6,-6,152
1874.00,-6,-6,152
1876.00,-6,-6,152
1878.00,-6,-6,152
1880.00,-6,-6,152
1882.00,-6,-6,152
1884.00,-6,-6,152
1886.00,-6,-6,152
1888.00,-6,-6,152
1890.00,-6,-6,152
1892.00,-6,-6,152
1894.00,-6,-6,152
1896.00,-6,-6,152
1898.00,-6,-6,152
1900.00,-6,-6,152
1902.00,-6,-6,152
1904.00,-6,-6,152
1906.00,-6,-6,152
1908.00,-6,-6,152
1911.00,-6,-6,152
1913.00,-6,-6,152
1915.00,-6,-6,152
1917.00,-6,-6,152
1919.00,-6,-6,152
1921.00,-6,-6,152
1923.00,-6,-6,152
1925.00,-6,-6,152
1927.00,-6,-6,152
1929.00,-6,-6,152
1931.00,-6,-6,152
1933.00,-6,-6,152
1935.00,-6,-6,152
1937.00,-6,-6,152
1939.00,-6,-6,152
1941.00,-6,-6,152
1943.00,-6,-6,152
1945.00,-6,-6,152
1947.00,-6,-6,152
1949.00,-6,-6,152
1951.00,-6,-6,152
1954.00,-6,-6,152
1956.00,-6,-6,152
1958.00,-6,-6,152
1960.00,-6,-6,152
1962.00,-6,-6,152
1964.00,-6,-6,152
1966.00,-6,-6,152
1968.00,-6,-6,152
1970.00,-6,-6,152
1972.00,-6,-6,152
1974.00,-6,-6,152
1976.00,-6,-6,152
1978.00,-6,-6,152
1980.00,-6,-6,152
1982.00,-6,-6,152
1984.00,-6,-6,152
1986.00,-6,-6,152
1988.00,-6,-6,152
1990.00,-6,-6,152
1992.00,-6,-6,152
1994.00,-6,-6,152
1997.00,-6,-6,152
1999.00,-6,-6,152
2001.00,-6,-6,152
2003.00,-6,-6,152
2005.00,-6,-6,152
2007.00,-6,-6,152
2009.00,-6,-6,152
2011.00,-6,-6,152
2013.00,-6,-6,152
2015.00,-6,-6,152
2017.00,-6,-6,152
2019.00,-6,-6,152
2021.00,-6,-6,152
2023.00,-6,-6,152
2025.00,-6,-6,152
2027.00,-6,-6,152
2029.00,-6,-6,152
2031.00,-6,-6,152
2033.00,-6,-6,152
2035.00,-6,-6,152
2037.00,-6,-6,152
2040.00,-6,-6,152
2042.00,-6,-6,152
2044.00,-6,-6,152
2046.00,-6,-6,152
2048.00,-6,-6,152
2050.00,-6,-6,152
2052.00,-6,-6,152
2054.00,-6,-6,152
2056.00,-6,-6,152
2058.00,-6,-6,152
2060.00,-6,-6,152
2062.00,-6,-6,152
2064.00,-6,-6,152
2066.00,-6,-6,152
2068.00,-6,-6,152
2070.00,-6,-6,152
2072.00,-6,-6,152
2074.00,-6,-6,152
2076.00,-6,-6,152
2078.00,-6,-6,152
2080.00,-6,-6,152
2083.00,-6,-6,152
2085.00,-6,-6,152
2087.00,-6,-6,152
2089.00,-6,-6,152
2091.00,-6,-6,152
2093.00,-6,-6,152
2095.00,-6,-6,152
2097.00,-6,-6,152
2099.00,-6,-6,152
2101.00,-6,-6,152
2103.00,-6,-6,152
2105.00,-6,-6,152
2107.00,-6,-6,152
2109.00,-6,-6,152
2111.00,-6,-6,152
2113.00,-6,-6,152
2115.00,-6,-6,152
2117.00,-6,-6,152
2119.00,-6,-6,152
2121.00,-6,-6,152
2124.00,-6,-6,152
2126.00,-6,-6,152
2128.00,-6,-6,152
2130.00,-6,-6,152
2132.00,-6,-6,152
2134.00,-6,-6,152
2136.00,-6,-6,152
2138.00,-6,-6,152
2140.00,-6,-6,152
2142.00,-6,-6,152
2144.00,-6,-6,152
2146.00,-6,-6,152
2148.00,-6,-6,152
2150.00,-6,-6,152
2152.00,-6,-6,152
2154.00,-6,-6,152
2156.00,-6,-6,152
2158.00,-6,-6,152
2160.00,-6,-6,152
2162.00,-6,-6,152
2164.00,-6,-6,152
2167.00,-6,-6,152
2169.00,-6,-6,152
2171.00,-6,-6,152
2173.00,-6,-6,152
2175.00,-6,-6,152
2177.00,-6,-6,152
2179.00,-6,-6,152
2181.00,-6,-6,152
2183.00,-6,-6,152
2185.00,-6,-6,152
2187.00,-6,-6,152
2189.00,-6,-6,152
2191.00,-6,-6,152
2193.00,-6,-6,152
2195.00,-6,-6,152
2197.00,-6,-6,152
2199.00,-6,-6,152
2201.00,-6,-6,152
2203.00,-6,-6,152
2205.00,-6,-6,152
2207.00,-6,-6,152
2210.00,-6,-6,152
2212.00,-6,-6,152
2214.00,-6,-6,152
2216.00,-6,-6,152
2218.00,-6,-6,152
2220.00,-6,-6,152
2222.00,-6,-6,152
2224.00,-6,-6,152
2226.00,-6,-6,152
2228.00,-6,-6,152
2230.00,-6,-6,152
2232.00,-6,-6,152
2234.00,-6,-6,152
2236.00,-6,-6,152
2238.00,-6,-6,152
2240.00,-6,-6,152
2242.00,-6,-6,152
2244.00,-6,-6,152
2246.00,-6,-6,152
2248.00,-6,-6,152
2250.00,-6,-6,152
2253.00,-6,-6,152
2255.00,-6,-6,152
2257.00,-6,-6,152
2259.00,-6,-6,152
2261.00,-6,-6,152
2263.00,-6,-6,152
2265.00,-6,-6,152
2267.00,-6,-6,152
2269.00,-6,-6,152
2271.00,-6,-6,152
2273.00,-6,-6,152
2275.00,-6,-6,152
2277.00,-6,-6,152
2279.00,-6,-6,152
2281.00,-6,-6,152
2283.00,-6,-6,152
2285.00,-6,-6,152
2287.00,-6,-6,152
2289.00,-6,-6,152
2291.00,-6,-6,152
2293.00,-6,-6,152
2296.00,-6,-6,152
2298.00,-6,-6,152
2300.00,-6,-6,152
2302.00,-6,-6,152
2304.00,-6,-6,152
2306.00,-6,-6,152
2308.00,-6,-6,152
2310.00,-6,-6,152
2312.00,-6,-6,152
2314.00,-6,-6,152
2316.00,-6,-6,152
2318.00,-6,-6,152
2320.00,-6,-6,152
2322.00,-6,-6,152
2324.00,-6,-6,152
2326.00,-6,-6,152
2328.00,-6,-6,152
2330.00,-6,-6,152
2332.00,-6,-6,152
2334.00,-6,-6,152
2336.00,-6,-6,152
2339.00,-6,-6,152
2341.00,-6,-6,152
2343.00,-6,-6,152
2345.00,-6,-6,152
2347.00,-6,-6,152
2349.00,-6,-6,152
2351.00,-6,-6,152
2353.00,-6,-6,152
2355.00,-6,-6,152
2357.00,-6,-6,152
2359.00,-6,-6,152
2361.00,-6,-6,152
2363.00,-6,-6,152
2365.00,-6,-6,152
2367.00,-6,-6,152
2369.00,-6,-6,152
2371.00,-6,-6,152
2373.00,-6,-6,152
2375.00,-6,-6,152
2377.00,-6,-6,152
2380.00,-6,-6,152
2382.00,-6,-6,152
2384.00,-6,-6,152
2386.00,-6,-6,152
2388.00,-6,-6,152
2390.00,-6,-6,152
2392.00,-6,-6,152
2394.00,-6,-6,152
2396.00,-6,-6,152
2398.00,-6,-6,152
2400.00,-6,-6,152
2402.00,-6,-6,152
2404.00,-6,-6,152
2406.00,-6,-6,152
2408.00,-6,-6,152
2410.00,-6,-6,152
