Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.027541900,1,1,0,0
0.027583100,1,1,1,0
0.027590700,1,1,0,0
0.027631800,1,1,1,0
0.027639540,1,1,0,0
0.029067240,0,1,0,0
0.029076200,0,0,0,0
0.029117740,0,0,0,1
0.029133720,0,0,0,0
0.029540660,0,0,1,0
0.029548280,0,0,0,0
0.029589420,0,0,1,0
0.029597020,0,0,0,0
0.029638240,0,0,1,0
0.029645960,0,0,0,0
0.031062620,1,0,0,0
0.031071680,1,1,0,0
0.031108540,1,1,0,1
0.031124540,1,1,0,0
0.031531220,1,1,1,0
0.031538840,1,1,0,0
0.031580060,1,1,1,0
0.031587660,1,1,0,0
0.031628740,1,1,1,0
0.031636480,1,1,0,0
0.033064400,0,1,0,0
0.033073460,0,0,0,0
0.033110800,0,0,0,1
0.033126800,0,0,0,0
0.033535360,0,0,1,0
0.033542960,0,0,0,0
0.033584060,0,0,1,0
0.033591640,0,0,0,0
0.033632860,0,0,1,0
0.033640600,0,0,0,0
0.035050200,1,0,0,0
0.035059260,1,1,0,0
0.035095980,1,1,0,1
0.035111980,1,1,0,0
0.035518980,1,1,1,0
0.035526600,1,1,0,0
0.035567860,1,1,1,0
0.035575460,1,1,0,0
0.035616560,1,1,1,0
0.035624280,1,1,0,0
0.037050020,0,1,0,0
0.037059020,0,0,0,0
0.037096240,0,0,0,1
0.037112240,0,0,0,0
0.037523100,0,0,1,0
0.037530720,0,0,0,0
0.037571800,0,0,1,0
0.037579420,0,0,0,0
0.037620560,0,0,1,0
0.037628300,0,0,0,0
0.039065400,1,0,0,0
0.039074520,1,1,0,0
0.039111440,1,1,0,1
0.039127420,1,1,0,0
0.039534240,1,1,1,0
0.039541840,1,1,0,0
0.039583060,1,1,1,0
0.039590660,1,1,0,0
0.039631760,1,1,1,0
0.039639500,1,1,0,0
0.041050080,0,1,0,0
0.041059160,0,0,0,0
0.041096560,0,0,0,1
0.041112560,0,0,0,0
0.041519800,0,0,1,0
0.041527400,0,0,0,0
0.041568560,0,0,1,0
0.041576160,0,0,0,0
0.041617380,0,0,1,0
0.041625120,0,0,0,0
0.043060420,1,0,0,0
0.043069460,1,1,0,0
0.043106260,1,1,0,1
0.043122240,1,1,0,0
0.043529180,1,1,1,0
0.043536800,1,1,0,0
0.043578000,1,1,1,0
0.043585600,1,1,0,0
0.043626700,1,1,1,0
0.043634440,1,1,0,0
0.045049820,0,1,0,0
0.045058780,0,0,0,0
0.045097760,0,0,0,1
0.045113740,0,0,0,0
0.045520560,0,0,1,0
0.045528180,0,0,0,0
0.045569320,0,0,1,0
0.045576920,0,0,0,0
0.045618080,0,0,1,0
0.045625800,0,0,0,0
0.047050240,1,0,0,0
0.047059340,1,1,0,0
0.047096200,1,1,0,1
0.047112200,1,1,0,0
0.047521500,1,1,1,0
0.047529100,1,1,0,0
0.047567700,1,1,1,0
0.047575300,1,1,0,0
0.047616520,1,1,1,0
0.047624260,1,1,0,0
0.049059940,0,1,0,0
0.049068980,0,0,0,0
0.049106320,0,0,0,1
0.049122300,0,0,0,0
0.049529180,0,0,1,0
0.049536800,0,0,0,0
0.049577940,0,0,1,0
0.049585540,0,0,0,0
0.049626760,0,0,1,0
0.049634500,0,0,0,0
0.051062020,1,0,0,0
0.051071100,1,1,0,0
0.051107760,1,1,0,1
0.051123760,1,1,0,0
0.051530560,1,1,1,0
0.051538180,1,1,0,0
0.051579320,1,1,1,0
0.051586920,1,1,0,0
0.051628080,1,1,1,0
0.051635820,1,1,0,0
0.053049560,0,1,0,0
0.053058600,0,0,0,0
0.053095900,0,0,0,1
0.053111880,0,0,0,0
0.053518700,0,0,1,0
0.053526320,0,0,0,0
0.053567400,0,0,1,0
0.053574980,0,0,0,0
0.053616200,0,0,1,0
0.053623940,0,0,0,0
0.055062120,1,0,0,0
0.055071220,1,1,0,0
0.055108080,1,1,0,1
0.055124080,1,1,0,0
