1.685600000000000023e+02,1.770000000000000000e+02,1.100000000000000000e+01,1.100000000000000000e+01,3.110000000000000000e+02,2.890000000000000000e+02,3.110000000000000000e+02,2.890000000000000000e+02,7.500000000000000000e+01,3.385000000000000000e+03
1.805800000000000125e+02,1.150000000000000000e+02,6.000000000000000000e+00,6.000000000000000000e+00,3.060000000000000000e+02,2.940000000000000000e+02,3.060000000000000000e+02,2.940000000000000000e+02,8.100000000000000000e+01,3.438000000000000000e+03
1.925200000000000102e+02,6.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.010000000000000000e+02,2.990000000000000000e+02,3.010000000000000000e+02,2.990000000000000000e+02,8.800000000000000000e+01,3.483000000000000000e+03
2.043700000000000045e+02,1.700000000000000000e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,2.980000000000000000e+02,3.020000000000000000e+02,2.980000000000000000e+02,3.020000000000000000e+02,9.300000000000000000e+01,3.534000000000000000e+03
2.162100000000000080e+02,-3.400000000000000000e+01,-7.000000000000000000e+00,-7.000000000000000000e+00,2.930000000000000000e+02,3.070000000000000000e+02,2.930000000000000000e+02,3.070000000000000000e+02,9.800000000000000000e+01,3.565000000000000000e+03
2.281100000000000136e+02,-6.500000000000000000e+01,-9.000000000000000000e+00,-9.000000000000000000e+00,2.910000000000000000e+02,3.090000000000000000e+02,2.910000000000000000e+02,3.090000000000000000e+02,1.030000000000000000e+02,3.604000000000000000e+03
2.400200000000000102e+02,-1.040000000000000000e+02,-1.300000000000000000e+01,-1.300000000000000000e+01,2.870000000000000000e+02,3.130000000000000000e+02,2.870000000000000000e+02,3.130000000000000000e+02,1.070000000000000000e+02,3.619000000000000000e+03
2.520800000000000125e+02,-1.190000000000000000e+02,-1.300000000000000000e+01,-1.300000000000000000e+01,2.870000000000000000e+02,3.130000000000000000e+02,2.870000000000000000e+02,3.130000000000000000e+02,1.110000000000000000e+02,3.629000000000000000e+03
2.641999999999999886e+02,-1.290000000000000000e+02,-1.300000000000000000e+01,-1.300000000000000000e+01,2.870000000000000000e+02,3.130000000000000000e+02,2.870000000000000000e+02,3.130000000000000000e+02,1.140000000000000000e+02,3.657000000000000000e+03
2.762799999999999727e+02,-1.570000000000000000e+02,-1.800000000000000000e+01,-1.800000000000000000e+01,2.820000000000000000e+02,3.180000000000000000e+02,2.820000000000000000e+02,3.180000000000000000e+02,1.160000000000000000e+02,3.716000000000000000e+03
2.883100000000000023e+02,-2.160000000000000000e+02,-2.600000000000000000e+01,-2.600000000000000000e+01,2.740000000000000000e+02,3.260000000000000000e+02,2.740000000000000000e+02,3.260000000000000000e+02,1.170000000000000000e+02,3.709000000000000000e+03
3.003999999999999773e+02,-2.090000000000000000e+02,-2.000000000000000000e+01,-2.000000000000000000e+01,2.800000000000000000e+02,3.200000000000000000e+02,2.800000000000000000e+02,3.200000000000000000e+02,1.180000000000000000e+02,3.737000000000000000e+03
3.125099999999999909e+02,-2.370000000000000000e+02,-2.600000000000000000e+01,-2.600000000000000000e+01,2.740000000000000000e+02,3.260000000000000000e+02,2.740000000000000000e+02,3.260000000000000000e+02,1.180000000000000000e+02,3.696000000000000000e+03
3.246399999999999864e+02,-1.960000000000000000e+02,-1.600000000000000000e+01,-1.600000000000000000e+01,2.840000000000000000e+02,3.160000000000000000e+02,2.840000000000000000e+02,3.160000000000000000e+02,1.170000000000000000e+02,3.654000000000000000e+03
3.367300000000000182e+02,-1.540000000000000000e+02,-1.100000000000000000e+01,-1.100000000000000000e+01,2.890000000000000000e+02,3.110000000000000000e+02,2.890000000000000000e+02,3.110000000000000000e+02,1.150000000000000000e+02,3.717000000000000000e+03
3.488100000000000023e+02,-2.170000000000000000e+02,-2.600000000000000000e+01,-2.600000000000000000e+01,2.740000000000000000e+02,3.260000000000000000e+02,2.740000000000000000e+02,3.260000000000000000e+02,1.130000000000000000e+02,3.717000000000000000e+03
3.609599999999999795e+02,-2.170000000000000000e+02,-2.100000000000000000e+01,-2.100000000000000000e+01,2.790000000000000000e+02,3.210000000000000000e+02,2.790000000000000000e+02,3.210000000000000000e+02,1.090000000000000000e+02,3.735000000000000000e+03
3.730699999999999932e+02,-2.350000000000000000e+02,-2.400000000000000000e+01,-2.400000000000000000e+01,2.760000000000000000e+02,3.240000000000000000e+02,2.760000000000000000e+02,3.240000000000000000e+02,1.050000000000000000e+02,3.675000000000000000e+03
3.851899999999999977e+02,-1.750000000000000000e+02,-1.200000000000000000e+01,-1.200000000000000000e+01,2.880000000000000000e+02,3.120000000000000000e+02,2.880000000000000000e+02,3.120000000000000000e+02,1.000000000000000000e+02,3.616000000000000000e+03
3.973199999999999932e+02,-1.160000000000000000e+02,-6.000000000000000000e+00,-6.000000000000000000e+00,2.940000000000000000e+02,3.060000000000000000e+02,2.940000000000000000e+02,3.060000000000000000e+02,9.500000000000000000e+01,3.627000000000000000e+03
4.093000000000000114e+02,-1.270000000000000000e+02,-1.300000000000000000e+01,-1.300000000000000000e+01,2.870000000000000000e+02,3.130000000000000000e+02,2.870000000000000000e+02,3.130000000000000000e+02,8.900000000000000000e+01,3.627000000000000000e+03
4.213600000000000136e+02,-1.270000000000000000e+02,-1.200000000000000000e+01,-1.200000000000000000e+01,2.880000000000000000e+02,3.120000000000000000e+02,2.880000000000000000e+02,3.120000000000000000e+02,8.200000000000000000e+01,3.584000000000000000e+03
4.333999999999999773e+02,-8.400000000000000000e+01,-4.000000000000000000e+00,-4.000000000000000000e+00,2.960000000000000000e+02,3.040000000000000000e+02,2.960000000000000000e+02,3.040000000000000000e+02,7.500000000000000000e+01,3.578000000000000000e+03
4.453199999999999932e+02,-7.800000000000000000e+01,-7.000000000000000000e+00,-7.000000000000000000e+00,2.930000000000000000e+02,3.070000000000000000e+02,2.930000000000000000e+02,3.070000000000000000e+02,6.800000000000000000e+01,3.566000000000000000e+03
4.572400000000000091e+02,-6.600000000000000000e+01,-5.000000000000000000e+00,-5.000000000000000000e+00,2.950000000000000000e+02,3.050000000000000000e+02,2.950000000000000000e+02,3.050000000000000000e+02,6.000000000000000000e+01,3.554000000000000000e+03
4.691700000000000159e+02,-5.400000000000000000e+01,-4.000000000000000000e+00,-4.000000000000000000e+00,2.960000000000000000e+02,3.040000000000000000e+02,2.960000000000000000e+02,3.040000000000000000e+02,5.100000000000000000e+01,3.569000000000000000e+03
4.810699999999999932e+02,-6.900000000000000000e+01,-8.000000000000000000e+00,-8.000000000000000000e+00,2.920000000000000000e+02,3.080000000000000000e+02,2.920000000000000000e+02,3.080000000000000000e+02,4.300000000000000000e+01,3.487000000000000000e+03
4.929700000000000273e+02,1.300000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,3.080000000000000000e+02,2.920000000000000000e+02,3.080000000000000000e+02,2.920000000000000000e+02,3.400000000000000000e+01,3.486000000000000000e+03
5.048500000000000227e+02,1.400000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.010000000000000000e+02,2.990000000000000000e+02,3.010000000000000000e+02,2.990000000000000000e+02,2.600000000000000000e+01,3.442000000000000000e+03
5.167200000000000273e+02,5.800000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,3.090000000000000000e+02,2.910000000000000000e+02,3.090000000000000000e+02,2.910000000000000000e+02,1.700000000000000000e+01,3.366000000000000000e+03
5.285800000000000409e+02,1.340000000000000000e+02,1.900000000000000000e+01,1.900000000000000000e+01,3.190000000000000000e+02,2.810000000000000000e+02,3.190000000000000000e+02,2.810000000000000000e+02,8.000000000000000000e+00,3.270000000000000000e+03
5.405499999999999545e+02,2.300000000000000000e+02,3.100000000000000000e+01,3.100000000000000000e+01,3.310000000000000000e+02,2.690000000000000000e+02,3.310000000000000000e+02,2.690000000000000000e+02,-1.000000000000000000e+00,3.274000000000000000e+03
5.525299999999999727e+02,2.260000000000000000e+02,2.200000000000000000e+01,2.200000000000000000e+01,3.220000000000000000e+02,2.780000000000000000e+02,3.220000000000000000e+02,2.780000000000000000e+02,-9.000000000000000000e+00,3.275000000000000000e+03
5.645199999999999818e+02,2.250000000000000000e+02,2.200000000000000000e+01,2.200000000000000000e+01,3.220000000000000000e+02,2.780000000000000000e+02,3.220000000000000000e+02,2.780000000000000000e+02,-1.800000000000000000e+01,3.384000000000000000e+03
5.765199999999999818e+02,1.160000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,3.020000000000000000e+02,2.980000000000000000e+02,3.020000000000000000e+02,2.980000000000000000e+02,-2.600000000000000000e+01,3.336000000000000000e+03
5.884600000000000364e+02,1.640000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.200000000000000000e+02,2.800000000000000000e+02,3.200000000000000000e+02,2.800000000000000000e+02,-3.400000000000000000e+01,3.287000000000000000e+03
6.004600000000000364e+02,2.130000000000000000e+02,2.500000000000000000e+01,2.500000000000000000e+01,3.250000000000000000e+02,2.750000000000000000e+02,3.250000000000000000e+02,2.750000000000000000e+02,-4.200000000000000000e+01,3.288000000000000000e+03
6.124600000000000364e+02,2.120000000000000000e+02,2.100000000000000000e+01,2.100000000000000000e+01,3.210000000000000000e+02,2.790000000000000000e+02,3.210000000000000000e+02,2.790000000000000000e+02,-4.900000000000000000e+01,3.282000000000000000e+03
6.244700000000000273e+02,2.180000000000000000e+02,2.200000000000000000e+01,2.200000000000000000e+01,3.220000000000000000e+02,2.780000000000000000e+02,3.220000000000000000e+02,2.780000000000000000e+02,-5.500000000000000000e+01,3.282000000000000000e+03
6.365299999999999727e+02,2.180000000000000000e+02,2.100000000000000000e+01,2.100000000000000000e+01,3.210000000000000000e+02,2.790000000000000000e+02,3.210000000000000000e+02,2.790000000000000000e+02,-6.100000000000000000e+01,3.338000000000000000e+03
6.485000000000000000e+02,1.620000000000000000e+02,1.100000000000000000e+01,1.100000000000000000e+01,3.110000000000000000e+02,2.890000000000000000e+02,3.110000000000000000e+02,2.890000000000000000e+02,-6.700000000000000000e+01,3.339000000000000000e+03
6.605399999999999636e+02,1.610000000000000000e+02,1.600000000000000000e+01,1.600000000000000000e+01,3.160000000000000000e+02,2.840000000000000000e+02,3.160000000000000000e+02,2.840000000000000000e+02,-7.200000000000000000e+01,3.406000000000000000e+03
6.725800000000000409e+02,9.400000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.030000000000000000e+02,2.970000000000000000e+02,3.030000000000000000e+02,2.970000000000000000e+02,-7.600000000000000000e+01,3.448000000000000000e+03
6.844800000000000182e+02,5.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.010000000000000000e+02,2.990000000000000000e+02,3.010000000000000000e+02,2.990000000000000000e+02,-7.900000000000000000e+01,3.495000000000000000e+03
6.963099999999999454e+02,5.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,2.970000000000000000e+02,3.030000000000000000e+02,2.970000000000000000e+02,3.030000000000000000e+02,-8.200000000000000000e+01,3.447000000000000000e+03
7.081499999999999773e+02,5.300000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,3.090000000000000000e+02,2.910000000000000000e+02,3.090000000000000000e+02,2.910000000000000000e+02,-8.300000000000000000e+01,3.532000000000000000e+03
7.200000000000000000e+02,-3.200000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,2.900000000000000000e+02,3.100000000000000000e+02,2.900000000000000000e+02,3.100000000000000000e+02,-8.500000000000000000e+01,3.536000000000000000e+03
7.320000000000000000e+02,-3.600000000000000000e+01,-3.000000000000000000e+00,-3.000000000000000000e+00,2.970000000000000000e+02,3.030000000000000000e+02,2.970000000000000000e+02,3.030000000000000000e+02,-8.500000000000000000e+01,3.522000000000000000e+03
7.438899999999999864e+02,-2.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,2.990000000000000000e+02,3.010000000000000000e+02,2.990000000000000000e+02,3.010000000000000000e+02,-8.400000000000000000e+01,3.495000000000000000e+03
7.557699999999999818e+02,5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.020000000000000000e+02,2.980000000000000000e+02,3.020000000000000000e+02,2.980000000000000000e+02,-8.300000000000000000e+01,3.481000000000000000e+03
7.675800000000000409e+02,1.900000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.030000000000000000e+02,2.970000000000000000e+02,3.030000000000000000e+02,2.970000000000000000e+02,-8.100000000000000000e+01,3.462000000000000000e+03
7.794500000000000455e+02,3.800000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,3.050000000000000000e+02,2.950000000000000000e+02,3.050000000000000000e+02,2.950000000000000000e+02,-7.800000000000000000e+01,3.486000000000000000e+03
7.913500000000000227e+02,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+02,3.000000000000000000e+02,3.000000000000000000e+02,-7.500000000000000000e+01,3.422000000000000000e+03
8.032300000000000182e+02,7.800000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,3.130000000000000000e+02,2.870000000000000000e+02,3.130000000000000000e+02,2.870000000000000000e+02,-7.100000000000000000e+01,3.464000000000000000e+03
8.151900000000000546e+02,3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+02,3.000000000000000000e+02,3.000000000000000000e+02,-6.600000000000000000e+01,3.463000000000000000e+03
8.270700000000000500e+02,3.700000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.030000000000000000e+02,2.970000000000000000e+02,3.030000000000000000e+02,2.970000000000000000e+02,-6.100000000000000000e+01,3.502000000000000000e+03
8.389500000000000455e+02,-2.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,2.970000000000000000e+02,3.030000000000000000e+02,2.970000000000000000e+02,3.030000000000000000e+02,-5.500000000000000000e+01,3.513000000000000000e+03
8.508099999999999454e+02,-1.300000000000000000e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,2.980000000000000000e+02,3.020000000000000000e+02,2.980000000000000000e+02,3.020000000000000000e+02,-4.900000000000000000e+01,3.570000000000000000e+03
8.627200000000000273e+02,-7.000000000000000000e+01,-1.100000000000000000e+01,-1.100000000000000000e+01,2.890000000000000000e+02,3.110000000000000000e+02,2.890000000000000000e+02,3.110000000000000000e+02,-4.200000000000000000e+01,3.464000000000000000e+03
8.747400000000000091e+02,3.600000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,3.120000000000000000e+02,2.880000000000000000e+02,3.120000000000000000e+02,2.880000000000000000e+02,-3.500000000000000000e+01,3.553000000000000000e+03
8.867400000000000091e+02,-5.300000000000000000e+01,-1.200000000000000000e+01,-1.200000000000000000e+01,2.880000000000000000e+02,3.120000000000000000e+02,2.880000000000000000e+02,3.120000000000000000e+02,-2.700000000000000000e+01,3.472000000000000000e+03
8.987599999999999909e+02,2.800000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,3.090000000000000000e+02,2.910000000000000000e+02,3.090000000000000000e+02,2.910000000000000000e+02,-1.900000000000000000e+01,3.472000000000000000e+03
9.106599999999999682e+02,2.800000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.020000000000000000e+02,2.980000000000000000e+02,3.020000000000000000e+02,2.980000000000000000e+02,-1.100000000000000000e+01,3.399000000000000000e+03
9.225099999999999909e+02,1.010000000000000000e+02,1.600000000000000000e+01,1.600000000000000000e+01,3.160000000000000000e+02,2.840000000000000000e+02,3.160000000000000000e+02,2.840000000000000000e+02,-3.000000000000000000e+00,3.398000000000000000e+03
9.344600000000000364e+02,1.020000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+01,3.100000000000000000e+02,2.900000000000000000e+02,3.100000000000000000e+02,2.900000000000000000e+02,5.000000000000000000e+00,3.378000000000000000e+03
9.463999999999999773e+02,1.220000000000000000e+02,1.300000000000000000e+01,1.300000000000000000e+01,3.130000000000000000e+02,2.870000000000000000e+02,3.130000000000000000e+02,2.870000000000000000e+02,1.300000000000000000e+01,3.368000000000000000e+03
9.583799999999999955e+02,1.320000000000000000e+02,1.400000000000000000e+01,1.400000000000000000e+01,3.140000000000000000e+02,2.860000000000000000e+02,3.140000000000000000e+02,2.860000000000000000e+02,2.100000000000000000e+01,3.362000000000000000e+03
9.704199999999999591e+02,1.380000000000000000e+02,1.400000000000000000e+01,1.400000000000000000e+01,3.140000000000000000e+02,2.860000000000000000e+02,3.140000000000000000e+02,2.860000000000000000e+02,2.900000000000000000e+01,3.331000000000000000e+03
9.824199999999999591e+02,1.690000000000000000e+02,1.900000000000000000e+01,1.900000000000000000e+01,3.190000000000000000e+02,2.810000000000000000e+02,3.190000000000000000e+02,2.810000000000000000e+02,3.700000000000000000e+01,3.361000000000000000e+03
9.943999999999999773e+02,1.390000000000000000e+02,1.100000000000000000e+01,1.100000000000000000e+01,3.110000000000000000e+02,2.890000000000000000e+02,3.110000000000000000e+02,2.890000000000000000e+02,4.500000000000000000e+01,3.332000000000000000e+03
1.006440000000000055e+03,1.680000000000000000e+02,1.900000000000000000e+01,1.900000000000000000e+01,3.190000000000000000e+02,2.810000000000000000e+02,3.190000000000000000e+02,2.810000000000000000e+02,5.200000000000000000e+01,3.356000000000000000e+03
1.018519999999999982e+03,1.440000000000000000e+02,1.200000000000000000e+01,1.200000000000000000e+01,3.120000000000000000e+02,2.880000000000000000e+02,3.120000000000000000e+02,2.880000000000000000e+02,5.900000000000000000e+01,3.324000000000000000e+03
1.030609999999999900e+03,1.760000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.200000000000000000e+02,2.800000000000000000e+02,3.200000000000000000e+02,2.800000000000000000e+02,6.500000000000000000e+01,3.327000000000000000e+03
1.042680000000000064e+03,1.730000000000000000e+02,1.700000000000000000e+01,1.700000000000000000e+01,3.170000000000000000e+02,2.830000000000000000e+02,3.170000000000000000e+02,2.830000000000000000e+02,7.100000000000000000e+01,3.350000000000000000e+03
1.054740000000000009e+03,1.500000000000000000e+02,1.300000000000000000e+01,1.300000000000000000e+01,3.130000000000000000e+02,2.870000000000000000e+02,3.130000000000000000e+02,2.870000000000000000e+02,7.600000000000000000e+01,3.390000000000000000e+03
1.066819999999999936e+03,1.100000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00,3.070000000000000000e+02,2.930000000000000000e+02,3.070000000000000000e+02,2.930000000000000000e+02,8.100000000000000000e+01,3.406000000000000000e+03
1.078789999999999964e+03,9.400000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,3.080000000000000000e+02,2.920000000000000000e+02,3.080000000000000000e+02,2.920000000000000000e+02,8.400000000000000000e+01,3.429000000000000000e+03
1.090700000000000045e+03,7.100000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,3.050000000000000000e+02,2.950000000000000000e+02,3.050000000000000000e+02,2.950000000000000000e+02,8.800000000000000000e+01,3.429000000000000000e+03
1.102619999999999891e+03,7.100000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,3.070000000000000000e+02,2.930000000000000000e+02,3.070000000000000000e+02,2.930000000000000000e+02,9.000000000000000000e+01,3.441000000000000000e+03
1.114500000000000000e+03,5.900000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,3.040000000000000000e+02,2.960000000000000000e+02,3.040000000000000000e+02,2.960000000000000000e+02,9.200000000000000000e+01,3.422000000000000000e+03
1.126400000000000091e+03,7.800000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,3.090000000000000000e+02,2.910000000000000000e+02,3.090000000000000000e+02,2.910000000000000000e+02,9.300000000000000000e+01,3.464000000000000000e+03
1.138309999999999945e+03,3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+02,3.000000000000000000e+02,3.000000000000000000e+02,9.400000000000000000e+01,3.451000000000000000e+03
1.150180000000000064e+03,4.900000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,3.050000000000000000e+02,2.950000000000000000e+02,3.050000000000000000e+02,2.950000000000000000e+02,9.400000000000000000e+01,3.464000000000000000e+03
1.162099999999999909e+03,3.600000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.020000000000000000e+02,2.980000000000000000e+02,3.020000000000000000e+02,2.980000000000000000e+02,9.300000000000000000e+01,3.464000000000000000e+03
1.174000000000000000e+03,3.600000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.030000000000000000e+02,2.970000000000000000e+02,3.030000000000000000e+02,2.970000000000000000e+02,9.100000000000000000e+01,3.464000000000000000e+03
1.185890000000000100e+03,3.600000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.030000000000000000e+02,2.970000000000000000e+02,3.030000000000000000e+02,2.970000000000000000e+02,8.900000000000000000e+01,3.427000000000000000e+03
1.197789999999999964e+03,7.300000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,3.100000000000000000e+02,2.900000000000000000e+02,3.100000000000000000e+02,2.900000000000000000e+02,8.600000000000000000e+01,3.521000000000000000e+03
1.209809999999999945e+03,-2.100000000000000000e+01,-9.000000000000000000e+00,-9.000000000000000000e+00,2.910000000000000000e+02,3.090000000000000000e+02,2.910000000000000000e+02,3.090000000000000000e+02,8.300000000000000000e+01,3.500000000000000000e+03
1.221750000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.010000000000000000e+02,2.990000000000000000e+02,3.010000000000000000e+02,2.990000000000000000e+02,7.900000000000000000e+01,3.510000000000000000e+03
1.233660000000000082e+03,-1.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,2.990000000000000000e+02,3.010000000000000000e+02,2.990000000000000000e+02,3.010000000000000000e+02,7.500000000000000000e+01,3.465000000000000000e+03
1.245589999999999918e+03,3.500000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,3.070000000000000000e+02,2.930000000000000000e+02,3.070000000000000000e+02,2.930000000000000000e+02,7.000000000000000000e+01,3.537000000000000000e+03
1.257509999999999991e+03,-3.700000000000000000e+01,-9.000000000000000000e+00,-9.000000000000000000e+00,2.910000000000000000e+02,3.090000000000000000e+02,2.910000000000000000e+02,3.090000000000000000e+02,6.400000000000000000e+01,3.527000000000000000e+03
1.269440000000000055e+03,-2.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,2.990000000000000000e+02,3.010000000000000000e+02,2.990000000000000000e+02,3.010000000000000000e+02,5.900000000000000000e+01,3.471000000000000000e+03
1.281369999999999891e+03,2.900000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,3.070000000000000000e+02,2.930000000000000000e+02,3.070000000000000000e+02,2.930000000000000000e+02,5.300000000000000000e+01,3.475000000000000000e+03
1.293329999999999927e+03,2.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.020000000000000000e+02,2.980000000000000000e+02,3.020000000000000000e+02,2.980000000000000000e+02,4.600000000000000000e+01,3.445000000000000000e+03
1.305269999999999982e+03,5.500000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,3.080000000000000000e+02,2.920000000000000000e+02,3.080000000000000000e+02,2.920000000000000000e+02,4.000000000000000000e+01,3.435000000000000000e+03
1.317180000000000064e+03,6.500000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,3.070000000000000000e+02,2.930000000000000000e+02,3.070000000000000000e+02,2.930000000000000000e+02,3.300000000000000000e+01,3.427000000000000000e+03
1.329079999999999927e+03,7.300000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,3.070000000000000000e+02,2.930000000000000000e+02,3.070000000000000000e+02,2.930000000000000000e+02,2.600000000000000000e+01,3.406000000000000000e+03
1.340990000000000009e+03,9.400000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,3.110000000000000000e+02,2.890000000000000000e+02,3.110000000000000000e+02,2.890000000000000000e+02,1.900000000000000000e+01,3.427000000000000000e+03
1.353000000000000000e+03,7.300000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,3.050000000000000000e+02,2.950000000000000000e+02,3.050000000000000000e+02,2.950000000000000000e+02,1.200000000000000000e+01,3.427000000000000000e+03
1.364900000000000091e+03,7.300000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,3.070000000000000000e+02,2.930000000000000000e+02,3.070000000000000000e+02,2.930000000000000000e+02,5.000000000000000000e+00,3.386000000000000000e+03
