Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
0.392008450,0,0,0,1,0,0
0.393423650,0,0,0,1,1,0
0.393432625,0,0,0,0,1,0
0.393480950,0,0,0,0,1,1
0.393502825,0,0,0,0,1,0
0.393657925,0,1,0,0,1,0
0.393672250,0,0,0,0,1,0
0.393678625,0,0,1,0,1,0
0.393704275,0,0,0,0,1,0
0.393740750,1,0,0,0,1,0
0.393756475,0,0,0,0,1,0
0.393937200,0,0,0,0,0,0
0.395452500,0,0,0,0,1,0
0.395461750,0,0,0,1,1,0
0.395509700,0,0,0,1,1,1
0.395531550,0,0,0,1,1,0
0.395686700,0,1,0,1,1,0
0.395701025,0,0,0,1,1,0
0.395707725,0,0,1,1,1,0
0.395733350,0,0,0,1,1,0
0.395769825,1,0,0,1,1,0
0.395785550,0,0,0,1,1,0
0.395965500,0,0,0,1,0,0
0.397479500,0,0,0,1,1,0
0.397488475,0,0,0,0,1,0
0.397536800,0,0,0,0,1,1
0.397558650,0,0,0,0,1,0
0.397713725,0,1,0,0,1,0
0.397728050,0,0,0,0,1,0
0.397734425,0,0,1,0,1,0
0.397760050,0,0,0,0,1,0
0.397796775,1,0,0,0,1,0
0.397812525,0,0,0,0,1,0
0.397992225,0,0,0,0,0,0
0.399506350,0,0,0,0,1,0
0.399515600,0,0,0,1,1,0
0.399563550,0,0,0,1,1,1
0.399585400,0,0,0,1,1,0
0.399740550,0,1,0,1,1,0
0.399754875,0,0,0,1,1,0
0.399761250,0,0,1,1,1,0
0.399786900,0,0,0,1,1,0
0.399823625,1,0,0,1,1,0
0.399839350,0,0,0,1,1,0
0.400019150,0,0,0,1,0,0
0.401427175,0,0,0,1,1,0
0.401436150,0,0,0,0,1,0
0.401484475,0,0,0,0,1,1
0.401506350,0,0,0,0,1,0
0.401661500,0,1,0,0,1,0
0.401675825,0,0,0,0,1,0
0.401682325,0,0,1,0,1,0
0.401707975,0,0,0,0,1,0
0.401744575,1,0,0,0,1,0
0.401760300,0,0,0,0,1,0
0.401940075,0,0,0,0,0,0
0.403455325,0,0,0,0,1,0
0.403464575,0,0,0,1,1,0
0.403512500,0,0,0,1,1,1
0.403534375,0,0,0,1,1,0
0.403689600,0,1,0,1,1,0
0.403703925,0,0,0,1,1,0
0.403710175,0,0,1,1,1,0
0.403735800,0,0,0,1,1,0
0.403772725,1,0,0,1,1,0
0.403788450,0,0,0,1,1,0
0.403968325,0,0,0,1,0,0
0.405482225,0,0,0,1,1,0
0.405491200,0,0,0,0,1,0
0.405539525,0,0,0,0,1,1
0.405561375,0,0,0,0,1,0
0.405716500,0,1,0,0,1,0
0.405730825,0,0,0,0,1,0
0.405737325,0,0,1,0,1,0
0.405762950,0,0,0,0,1,0
0.405799675,1,0,0,0,1,0
0.405815400,0,0,0,0,1,0
0.405995325,0,0,0,0,0,0
0.407509050,0,0,0,0,1,0
0.407518300,0,0,0,1,1,0
0.407566250,0,0,0,1,1,1
0.407588100,0,0,0,1,1,0
0.407743200,0,1,0,1,1,0
0.407757525,0,0,0,1,1,0
0.407764025,0,0,1,1,1,0
0.407789650,0,0,0,1,1,0
0.407826375,1,0,0,1,1,0
0.407842125,0,0,0,1,1,0
0.408021875,0,0,0,1,0,0
0.409430175,0,0,0,1,1,0
0.409439150,0,0,0,0,1,0
0.409487475,0,0,0,0,1,1
0.409509325,0,0,0,0,1,0
0.409664400,0,1,0,0,1,0
0.409678725,0,0,0,0,1,0
0.409685100,0,0,1,0,1,0
0.409710725,0,0,0,0,1,0
0.409747450,1,0,0,0,1,0
0.409763200,0,0,0,0,1,0
0.409942900,0,0,0,0,0,0
0.411458050,0,0,0,0,1,0
0.411467300,0,0,0,1,1,0
0.411515250,0,0,0,1,1,1
0.411537100,0,0,0,1,1,0
0.411692350,0,1,0,1,1,0
0.411706675,0,0,0,1,1,0
0.411712925,0,0,1,1,1,0
0.411738575,0,0,0,1,1,0
0.411775475,1,0,0,1,1,0
0.411791200,0,0,0,1,1,0
0.411971250,0,0,0,1,0,0
0.413486125,0,0,0,1,1,0
0.413495100,0,0,0,0,1,0
0.413543425,0,0,0,0,1,1
0.413565275,0,0,0,0,1,0
0.413720325,0,1,0,0,1,0
0.413734650,0,0,0,0,1,0
0.413740900,0,0,1,0,1,0
0.413766525,0,0,0,0,1,0
0.413803450,1,0,0,0,1,0
0.413819175,0,0,0,0,1,0
0.413999050,0,0,0,0,0,0
0.415527825,0,0,0,0,1,0
0.415537075,0,0,0,1,1,0
0.415585025,0,0,0,1,1,1
0.415606875,0,0,0,1,1,0
0.415762100,0,1,0,1,1,0
0.415776425,0,0,0,1,1,0
0.415782800,0,0,1,1,1,0
0.415808425,0,0,0,1,1,0
0.415845600,1,0,0,1,1,0
0.415861325,0,0,0,1,1,0
0.416041150,0,0,0,1,0,0
0.417447925,0,0,0,1,1,0
0.417456900,0,0,0,0,1,0
0.417505225,0,0,0,0,1,1
0.417527075,0,0,0,0,1,0
0.417682300,0,1,0,0,1,0
0.417696625,0,0,0,0,1,0
0.417703300,0,0,1,0,1,0
0.417728925,0,0,0,0,1,0
0.417765400,1,0,0,0,1,0
0.417781150,0,0,0,0,1,0
0.417961025,0,0,0,0,0,0
0.419473850,0,0,0,0,1,0
0.419483100,0,0,0,1,1,0
0.419531025,0,0,0,1,1,1
0.419552900,0,0,0,1,1,0
0.419708050,0,1,0,1,1,0
0.419722375,0,0,0,1,1,0
0.419729000,0,0,1,1,1,0
0.419754650,0,0,0,1,1,0
0.419791250,1,0,0,1,1,0
0.419806975,0,0,0,1,1,0
0.419986825,0,0,0,1,0,0
0.421503775,0,0,0,1,1,0
0.421512750,0,0,0,0,1,0
0.421561075,0,0,0,0,1,1
0.421582925,0,0,0,0,1,0
0.421738075,0,1,0,0,1,0
0.421752400,0,0,0,0,1,0
0.421759100,0,0,1,0,1,0
0.421784725,0,0,0,0,1,0
0.421821200,1,0,0,0,1,0
0.421836950,0,0,0,0,1,0
0.422016875,0,0,0,0,0,0
0.423426875,0,0,0,0,1,0
0.423436125,0,0,0,1,1,0
0.423484075,0,0,0,1,1,1
0.423505925,0,0,0,1,1,0
0.423660900,0,1,0,1,1,0
0.423675225,0,0,0,1,1,0
0.423681850,0,0,1,1,1,0
0.423707500,0,0,0,1,1,0
0.423744100,1,0,0,1,1,0
0.423759825,0,0,0,1,1,0
0.423939675,0,0,0,1,0,0
0.425454575,0,0,0,1,1,0
0.425463550,0,0,0,0,1,0
0.425511875,0,0,0,0,1,1
0.425533750,0,0,0,0,1,0
0.425689000,0,1,0,0,1,0
0.425703325,0,0,0,0,1,0
0.425709700,0,0,1,0,1,0
0.425735325,0,0,0,0,1,0
0.425772050,1,0,0,0,1,0
0.425787775,0,0,0,0,1,0
0.425967700,0,0,0,0,0,0
0.427484625,0,0,0,0,1,0
0.427493875,0,0,0,1,1,0
0.427541825,0,0,0,1,1,1
0.427563675,0,0,0,1,1,0
0.427718775,0,1,0,1,1,0
0.427733100,0,0,0,1,1,0
0.427739350,0,0,1,1,1,0
0.427764975,0,0,0,1,1,0
0.427801900,1,0,0,1,1,0
0.427817625,0,0,0,1,1,0
0.427997425,0,0,0,1,0,0
0.429523575,0,0,0,1,1,0
0.429532550,0,0,0,0,1,0
0.429580875,0,0,0,0,1,1
0.429602750,0,0,0,0,1,0
0.429757850,0,1,0,0,1,0
0.429772175,0,0,0,0,1,0
0.429778425,0,0,1,0,1,0
0.429804075,0,0,0,0,1,0
0.429840975,1,0,0,0,1,0
0.429856700,0,0,0,0,1,0
0.430036700,0,0,0,0,0,0
0.431442575,0,0,0,0,1,0
0.431451825,0,0,0,1,1,0
0.431499750,0,0,0,1,1,1
0.431521625,0,0,0,1,1,0
0.431676675,0,1,0,1,1,0
0.431691000,0,0,0,1,1,0
0.431703425,0,0,1,1,1,0
0.431729075,0,0,0,1,1,0
0.431759800,1,0,0,1,1,0
0.431775525,0,0,0,1,1,0
0.431955375,0,0,0,1,0,0
0.433469600,0,0,0,1,1,0
0.433478600,0,0,0,0,1,0
0.433526925,0,0,0,0,1,1
0.433548775,0,0,0,0,1,0
0.433703950,0,1,0,0,1,0
0.433718275,0,0,0,0,1,0
0.433730700,0,0,1,0,1,0
0.433756350,0,0,0,0,1,0
0.433787200,1,0,0,0,1,0
0.433802925,0,0,0,0,1,0
0.433982925,0,0,0,0,0,0
0.435498525,0,0,0,0,1,0
0.435507775,0,0,0,1,1,0
0.435555725,0,0,0,1,1,1
0.435577575,0,0,0,1,1,0
0.435732725,0,1,0,1,1,0
0.435747050,0,0,0,1,1,0
0.435753725,0,0,1,1,1,0
0.435785425,0,0,0,1,1,0
0.435815850,1,0,0,1,1,0
0.435831575,0,0,0,1,1,0
0.436011500,0,0,0,1,0,0
0.437422625,0,0,0,1,1,0
0.437431625,0,0,0,0,1,0
0.437479950,0,0,0,0,1,1
0.437501800,0,0,0,0,1,0
0.437656925,0,1,0,0,1,0
0.437671250,0,0,0,0,1,0
0.437677500,0,0,1,0,1,0
0.437703125,0,0,0,0,1,0
0.437739725,1,0,0,0,1,0
0.437755450,0,0,0,0,1,0
0.437935425,0,0,0,0,0,0
0.439453425,0,0,0,0,1,0
0.439462675,0,0,0,1,1,0
0.439510600,0,0,0,1,1,1
0.439532475,0,0,0,1,1,0
0.439687575,0,1,0,1,1,0
0.439701900,0,0,0,1,1,0
0.439708275,0,0,1,1,1,0
0.439733900,0,0,0,1,1,0
0.439770700,1,0,0,1,1,0
0.439786425,0,0,0,1,1,0
0.439969275,0,0,0,1,0,0
0.441485225,0,0,0,1,1,0
0.441494200,0,0,0,0,1,0
0.441542525,0,0,0,0,1,1
0.441564400,0,0,0,0,1,0
0.441719350,0,1,0,0,1,0
0.441733675,0,0,0,0,1,0
0.441740050,0,0,1,0,1,0
0.441765675,0,0,0,0,1,0
0.441801825,1,0,0,0,1,0
0.441817575,0,0,0,0,1,0
0.441997275,0,0,0,0,0,0
0.443525325,0,0,0,0,1,0
0.443534575,0,0,0,1,1,0
0.443582525,0,0,0,1,1,1
0.443604375,0,0,0,1,1,0
0.443759550,0,1,0,1,1,0
0.443773875,0,0,0,1,1,0
0.443780250,0,0,1,1,1,0
0.443805875,0,0,0,1,1,0
0.443842675,1,0,0,1,1,0
0.443858400,0,0,0,1,1,0
0.444038325,0,0,0,1,0,0
0.445446125,0,0,0,1,1,0
0.445455100,0,0,0,0,1,0
0.445503425,0,0,0,0,1,1
0.445525275,0,0,0,0,1,0
0.445680500,0,1,0,0,1,0
0.445694825,0,0,0,0,1,0
0.445701325,0,0,1,0,1,0
0.445726950,0,0,0,0,1,0
0.445763675,1,0,0,0,1,0
0.445779425,0,0,0,0,1,0
0.445959225,0,0,0,0,0,0
0.447476300,0,0,0,0,1,0
0.447485575,0,0,0,1,1,0
0.447533500,0,0,0,1,1,1
0.447555375,0,0,0,1,1,0
0.447710450,0,1,0,1,1,0
0.447724775,0,0,0,1,1,0
0.447731400,0,0,1,1,1,0
0.447757050,0,0,0,1,1,0
0.447793650,1,0,0,1,1,0
0.447809375,0,0,0,1,1,0
0.447989300,0,0,0,1,0,0
0.449504175,0,0,0,1,1,0
0.449513150,0,0,0,0,1,0
0.449561475,0,0,0,0,1,1
0.449583325,0,0,0,0,1,0
0.449738425,0,1,0,0,1,0
0.449752750,0,0,0,0,1,0
0.449759125,0,0,1,0,1,0
0.449784750,0,0,0,0,1,0
0.449821550,1,0,0,0,1,0
0.449837275,0,0,0,0,1,0
0.450017275,0,0,0,0,0,0
0.451424975,0,0,0,0,1,0
0.451434225,0,0,0,1,1,0
0.451482175,0,0,0,1,1,1
0.451504025,0,0,0,1,1,0
0.451659125,0,1,0,1,1,0
0.451673450,0,0,0,1,1,0
0.451680075,0,0,1,1,1,0
0.451705700,0,0,0,1,1,0
0.451741625,1,0,0,1,1,0
0.451757350,0,0,0,1,1,0
0.451937300,0,0,0,1,0,0
0.453452200,0,0,0,1,1,0
0.453461175,0,0,0,0,1,0
0.453509500,0,0,0,0,1,1
0.453531350,0,0,0,0,1,0
0.453686450,0,1,0,0,1,0
0.453700775,0,0,0,0,1,0
0.453707450,0,0,1,0,1,0
0.453733100,0,0,0,0,1,0
0.453769575,1,0,0,0,1,0
0.453785300,0,0,0,0,1,0
0.453965300,0,0,0,0,0,0
0.455480950,0,0,0,0,1,0
0.455490200,0,0,0,1,1,0
0.455538150,0,0,0,1,1,1
0.455560000,0,0,0,1,1,0
0.455715150,0,1,0,1,1,0
0.455729475,0,0,0,1,1,0
0.455735850,0,0,1,1,1,0
0.455761500,0,0,0,1,1,0
0.455798225,1,0,0,1,1,0
0.455813950,0,0,0,1,1,0
0.455993775,0,0,0,1,0,0
0.457507875,0,0,0,1,1,0
0.457516875,0,0,0,0,1,0
0.457565200,0,0,0,0,1,1
0.457587050,0,0,0,0,1,0
0.457742250,0,1,0,0,1,0
0.457756575,0,0,0,0,1,0
0.457763250,0,0,1,0,1,0
0.457788900,0,0,0,0,1,0
0.457825375,1,0,0,0,1,0
0.457841100,0,0,0,0,1,0
0.458021000,0,0,0,0,0,0
0.459430000,0,0,0,0,1,0
0.459439250,0,0,0,1,1,0
0.459487200,0,0,0,1,1,1
0.459509050,0,0,0,1,1,0
0.459664325,0,1,0,1,1,0
0.459678650,0,0,0,1,1,0
0.459685325,0,0,1,1,1,0
0.459710975,0,0,0,1,1,0
0.459747125,1,0,0,1,1,0
0.459762850,0,0,0,1,1,0
0.459942675,0,0,0,1,0,0
0.461458825,0,0,0,1,1,0
0.461467800,0,0,0,0,1,0
0.461516125,0,0,0,0,1,1
0.461537975,0,0,0,0,1,0
0.461695975,0,1,0,0,1,0
0.461710300,0,0,0,0,1,0
0.461716550,0,0,1,0,1,0
0.461742175,0,0,0,0,1,0
0.461779475,1,0,0,0,1,0
0.461795200,0,0,0,0,1,0
0.461975125,0,0,0,0,0,0
0.463489875,0,0,0,0,1,0
0.463499125,0,0,0,1,1,0
0.463547075,0,0,0,1,1,1
0.463568925,0,0,0,1,1,0
0.463724050,0,1,0,1,1,0
0.463738375,0,0,0,1,1,0
0.463745075,0,0,1,1,1,0
0.463770700,0,0,0,1,1,0
0.463807175,1,0,0,1,1,0
0.463822900,0,0,0,1,1,0
0.464002875,0,0,0,1,0,0
0.465421900,0,0,0,1,1,0
0.465430875,0,0,0,0,1,0
0.465479200,0,0,0,0,1,1
0.465501050,0,0,0,0,1,0
0.465656125,0,1,0,0,1,0
0.465670450,0,0,0,0,1,0
0.465676700,0,0,1,0,1,0
0.465702325,0,0,0,0,1,0
0.465739250,1,0,0,0,1,0
0.465754975,0,0,0,0,1,0
0.465935000,0,0,0,0,0,0
0.467448650,0,0,0,0,1,0
0.467457900,0,0,0,1,1,0
0.467505850,0,0,0,1,1,1
0.467527700,0,0,0,1,1,0
0.467682700,0,1,0,1,1,0
0.467697025,0,0,0,1,1,0
0.467703525,0,0,1,1,1,0
0.467729175,0,0,0,1,1,0
0.467765200,1,0,0,1,1,0
0.467780950,0,0,0,1,1,0
0.467960800,0,0,0,1,0,0
0.469477825,0,0,0,1,1,0
0.469486800,0,0,0,0,1,0
0.469535125,0,0,0,0,1,1
0.469557000,0,0,0,0,1,0
0.469712100,0,1,0,0,1,0
0.469726425,0,0,0,0,1,0
0.469733050,0,0,1,0,1,0
0.469758700,0,0,0,0,1,0
0.469795300,1,0,0,0,1,0
0.469811025,0,0,0,0,1,0
0.469990950,0,0,0,0,0,0
0.471506775,0,0,0,0,1,0
0.471516025,0,0,0,1,1,0
0.471563975,0,0,0,1,1,1
0.471585825,0,0,0,1,1,0
0.471741000,0,1,0,1,1,0
0.471755325,0,0,0,1,1,0
0.471761575,0,0,1,1,1,0
0.471787225,0,0,0,1,1,0
0.471824125,1,0,0,1,1,0
0.471839850,0,0,0,1,1,0
0.472019775,0,0,0,1,0,0
0.473428475,0,0,0,1,1,0
0.473437450,0,0,0,0,1,0
0.473485775,0,0,0,0,1,1
0.473507625,0,0,0,0,1,0
0.473662825,0,1,0,0,1,0
0.473677150,0,0,0,0,1,0
0.473689850,0,0,1,0,1,0
0.473715475,0,0,0,0,1,0
0.473746025,1,0,0,0,1,0
0.473761750,0,0,0,0,1,0
0.473941575,0,0,0,0,0,0
0.475457425,0,0,0,0,1,0
0.475466675,0,0,0,1,1,0
0.475514625,0,0,0,1,1,1
0.475536475,0,0,0,1,1,0
0.475691725,0,1,0,1,1,0
0.475706050,0,0,0,1,1,0
0.475718375,0,0,1,1,1,0
0.475744000,0,0,0,1,1,0
0.475774850,1,0,0,1,1,0
0.475790575,0,0,0,1,1,0
0.475970600,0,0,0,1,0,0
0.477486475,0,0,0,1,1,0
0.477495450,0,0,0,0,1,0
0.477543775,0,0,0,0,1,1
0.477565650,0,0,0,0,1,0
0.477720675,0,1,0,0,1,0
0.477735000,0,0,0,0,1,0
0.477741250,0,0,1,0,1,0
0.477772950,0,0,0,0,1,0
0.477804125,1,0,0,0,1,0
0.477819850,0,0,0,0,1,0
0.477999725,0,0,0,0,0,0
0.479526525,0,0,0,0,1,0
0.479535775,0,0,0,1,1,0
0.479583700,0,0,0,1,1,1
0.479605575,0,0,0,1,1,0
0.479760650,0,1,0,1,1,0
0.479774975,0,0,0,1,1,0
0.479781600,0,0,1,1,1,0
0.479813300,0,0,0,1,1,0
0.479843825,1,0,0,1,1,0
0.479859575,0,0,0,1,1,0
0.480039525,0,0,0,1,0,0
0.481447525,0,0,0,1,1,0
0.481456500,0,0,0,0,1,0
0.481504825,0,0,0,0,1,1
0.481526700,0,0,0,0,1,0
0.481681850,0,1,0,0,1,0
0.481696175,0,0,0,0,1,0
0.481702550,0,0,1,0,1,0
0.481728175,0,0,0,0,1,0
0.481764900,1,0,0,0,1,0
0.481780625,0,0,0,0,1,0
0.481960450,0,0,0,0,0,0
0.483476450,0,0,0,0,1,0
0.483485700,0,0,0,1,1,0
0.483533650,0,0,0,1,1,1
0.483555500,0,0,0,1,1,0
0.483710675,0,1,0,1,1,0
0.483725000,0,0,0,1,1,0
0.483731625,0,0,1,1,1,0
0.483757275,0,0,0,1,1,0
0.483793875,1,0,0,1,1,0
0.483809600,0,0,0,1,1,0
0.483992700,0,0,0,1,0,0
0.485522200,0,0,0,1,1,0
0.485531175,0,0,0,0,1,0
0.485579500,0,0,0,0,1,1
0.485601350,0,0,0,0,1,0
0.485756525,0,1,0,0,1,0
0.485770850,0,0,0,0,1,0
0.485777475,0,0,1,0,1,0
0.485803100,0,0,0,0,1,0
0.485839700,1,0,0,0,1,0
0.485855425,0,0,0,0,1,0
0.486035300,0,0,0,0,0,0
0.487445425,0,0,0,0,1,0
0.487454675,0,0,0,1,1,0
0.487502600,0,0,0,1,1,1
0.487524475,0,0,0,1,1,0
0.487679525,0,1,0,1,1,0
0.487693850,0,0,0,1,1,0
0.487711350,0,0,1,1,1,0
0.487737000,0,0,0,1,1,0
0.487762650,1,0,0,1,1,0
0.487778375,0,0,0,1,1,0
0.487958400,0,0,0,1,0,0
0.489472275,0,0,0,1,1,0
0.489481250,0,0,0,0,1,0
0.489529575,0,0,0,0,1,1
0.489551425,0,0,0,0,1,0
0.489706475,0,1,0,0,1,0
0.489720825,0,0,0,0,1,0
0.489727500,0,0,1,0,1,0
0.489753125,0,0,0,0,1,0
0.489789600,1,0,0,0,1,0
0.489805350,0,0,0,0,1,0
0.489985200,0,0,0,0,0,0
0.491504125,0,0,0,0,1,0
0.491513375,0,0,0,1,1,0
0.491561325,0,0,0,1,1,1
0.491583175,0,0,0,1,1,0
0.491738200,0,1,0,1,1,0
0.491752525,0,0,0,1,1,0
0.491759150,0,0,1,1,1,0
0.491784775,0,0,0,1,1,0
0.491821375,1,0,0,1,1,0
0.491837125,0,0,0,1,1,0
0.492016925,0,0,0,1,0,0
0.493425250,0,0,0,1,1,0
0.493434225,0,0,0,0,1,0
0.493482550,0,0,0,0,1,1
0.493504425,0,0,0,0,1,0
0.493659650,0,1,0,0,1,0
0.493673975,0,0,0,0,1,0
0.493680650,0,0,1,0,1,0
0.493706300,0,0,0,0,1,0
0.493742775,1,0,0,0,1,0
0.493758500,0,0,0,0,1,0
0.493938375,0,0,0,0,0,0
0.495453225,0,0,0,0,1,0
0.495462475,0,0,0,1,1,0
0.495510425,0,0,0,1,1,1
0.495532275,0,0,0,1,1,0
0.495687475,0,1,0,1,1,0
0.495701800,0,0,0,1,1,0
0.495708050,0,0,1,1,1,0
0.495744825,0,0,0,1,1,0
0.495770600,1,0,0,1,1,0
0.495786325,0,0,0,1,1,0
0.495966225,0,0,0,1,0,0
0.497481100,0,0,0,1,1,0
0.497490075,0,0,0,0,1,0
0.497538400,0,0,0,0,1,1
0.497560250,0,0,0,0,1,0
0.497715450,0,1,0,0,1,0
0.497729775,0,0,0,0,1,0
0.497736450,0,0,1,0,1,0
0.497762100,0,0,0,0,1,0
0.497798575,1,0,0,0,1,0
0.497814300,0,0,0,0,1,0
0.497994200,0,0,0,0,0,0
0.499506950,0,0,0,0,1,0
0.499516200,0,0,0,1,1,0
0.499564150,0,0,0,1,1,1
0.499586000,0,0,0,1,1,0
0.499752350,0,1,0,1,1,0
0.499766675,0,0,0,1,1,0
0.499773300,0,0,1,1,1,0
0.499798925,0,0,0,1,1,0
0.499824275,1,0,0,1,1,0
0.499840000,0,0,0,1,1,0
0.500019950,0,0,0,1,0,0
0.501431050,0,0,0,1,1,0
0.501440025,0,0,0,0,1,0
0.501488375,0,0,0,0,1,1
0.501510225,0,0,0,0,1,0
0.501665350,0,1,0,0,1,0
0.501679675,0,0,0,0,1,0
0.501685925,0,0,1,0,1,0
0.501711550,0,0,0,0,1,0
0.501748475,1,0,0,0,1,0
0.501764200,0,0,0,0,1,0
0.501944150,0,0,0,0,0,0
0.503460000,0,0,0,0,1,0
0.503469250,0,0,0,1,1,0
0.503517200,0,0,0,1,1,1
0.503539050,0,0,0,1,1,0
0.503694050,0,1,0,1,1,0
0.503708375,0,0,0,1,1,0
0.503715000,0,0,1,1,1,0
0.503740650,0,0,0,1,1,0
0.503777250,1,0,0,1,1,0
0.503792975,0,0,0,1,1,0
0.503972800,0,0,0,1,0,0
0.505487900,0,0,0,1,1,0
0.505496900,0,0,0,0,1,0
0.505545225,0,0,0,0,1,1
0.505567075,0,0,0,0,1,0
0.505722150,0,1,0,0,1,0
0.505736475,0,0,0,0,1,0
0.505742850,0,0,1,0,1,0
0.505768475,0,0,0,0,1,0
0.505805275,1,0,0,0,1,0
0.505821000,0,0,0,0,1,0
0.506000825,0,0,0,0,0,0
0.507421175,0,0,0,0,1,0
0.507430425,0,0,0,1,1,0
0.507478375,0,0,0,1,1,1
0.507500225,0,0,0,1,1,0
0.507655350,0,1,0,1,1,0
0.507669675,0,0,0,1,1,0
0.507676300,0,0,1,1,1,0
0.507701925,0,0,0,1,1,0
0.507738150,1,0,0,1,1,0
0.507753875,0,0,0,1,1,0
0.507933850,0,0,0,1,0,0
0.509450800,0,0,0,1,1,0
0.509459775,0,0,0,0,1,0
0.509508100,0,0,0,0,1,1
0.509529950,0,0,0,0,1,0
0.509685125,0,1,0,0,1,0
0.509699450,0,0,0,0,1,0
0.509705825,0,0,1,0,1,0
0.509731450,0,0,0,0,1,0
0.509768175,1,0,0,0,1,0
0.509783900,0,0,0,0,1,0
0.509963700,0,0,0,0,0,0
0.511480675,0,0,0,0,1,0
0.511489925,0,0,0,1,1,0
0.511537875,0,0,0,1,1,1
0.511559725,0,0,0,1,1,0
0.511714900,0,1,0,1,1,0
0.511729200,0,0,0,1,1,0
0.511735475,0,0,1,1,1,0
0.511761100,0,0,0,1,1,0
0.511798000,1,0,0,1,1,0
0.511813750,0,0,0,1,1,0
0.511993675,0,0,0,1,0,0
0.513521775,0,0,0,1,1,0
0.513530750,0,0,0,0,1,0
0.513579075,0,0,0,0,1,1
0.513600950,0,0,0,0,1,0
0.513756100,0,1,0,0,1,0
0.513770425,0,0,0,0,1,0
0.513776800,0,0,1,0,1,0
0.513802425,0,0,0,0,1,0
0.513839225,1,0,0,0,1,0
0.513854950,0,0,0,0,1,0
0.514034675,0,0,0,0,0,0
0.515442550,0,0,0,0,1,0
0.515451800,0,0,0,1,1,0
0.515499750,0,0,0,1,1,1
0.515521600,0,0,0,1,1,0
0.515676850,0,1,0,1,1,0
0.515691175,0,0,0,1,1,0
0.515697875,0,0,1,1,1,0
0.515723500,0,0,0,1,1,0
0.515759975,1,0,0,1,1,0
0.515775725,0,0,0,1,1,0
0.515955725,0,0,0,1,0,0
0.517470650,0,0,0,1,1,0
0.517479650,0,0,0,0,1,0
0.517527975,0,0,0,0,1,1
0.517549825,0,0,0,0,1,0
0.517704825,0,1,0,0,1,0
0.517719150,0,0,0,0,1,0
0.517731900,0,0,1,0,1,0
0.517757525,0,0,0,0,1,0
0.517787950,1,0,0,0,1,0
0.517803675,0,0,0,0,1,0
0.517983575,0,0,0,0,0,0
0.519499500,0,0,0,0,1,0
0.519508750,0,0,0,1,1,0
0.519553650,0,0,0,1,1,1
0.519575475,0,0,0,1,1,0
0.519730525,0,1,0,1,1,0
0.519744850,0,0,0,1,1,0
0.519757600,0,0,1,1,1,0
0.519786425,0,0,0,1,1,0
0.519812900,1,0,0,1,1,0
0.519828625,0,0,0,1,1,0
0.520009400,0,0,0,1,0,0
0.521420800,0,0,0,1,1,0
0.521429800,0,0,0,0,1,0
0.521475075,0,0,0,0,1,1
0.521496900,0,0,0,0,1,0
0.521651900,0,1,0,0,1,0
0.521666250,0,0,0,0,1,0
0.521672875,0,0,1,0,1,0
0.521701675,0,0,0,0,1,0
0.521734775,1,0,0,0,1,0
0.521750525,0,0,0,0,1,0
0.521931175,0,0,0,0,0,0
0.523448500,0,0,0,0,1,0
0.523457750,0,0,0,1,1,0
0.523502625,0,0,0,1,1,1
0.523524450,0,0,0,1,1,0
0.523679625,0,1,0,1,1,0
0.523693950,0,0,0,1,1,0
0.523700625,0,0,1,1,1,0
0.523725700,0,0,0,1,1,0
0.523762750,1,0,0,1,1,0
0.523778475,0,0,0,1,1,0
0.523959250,0,0,0,1,0,0
0.525473350,0,0,0,1,1,0
0.525482350,0,0,0,0,1,0
0.525527600,0,0,0,0,1,1
0.525549425,0,0,0,0,1,0
0.525704525,0,1,0,0,1,0
0.525718850,0,0,0,0,1,0
0.525725100,0,0,1,0,1,0
0.525750175,0,0,0,0,1,0
0.525787650,1,0,0,0,1,0
0.525803375,0,0,0,0,1,0
0.525984225,0,0,0,0,0,0
0.527498500,0,0,0,0,1,0
0.527507750,0,0,0,1,1,0
0.527552625,0,0,0,1,1,1
0.527574450,0,0,0,1,1,0
0.527729550,0,1,0,1,1,0
0.527743875,0,0,0,1,1,0
0.527750250,0,0,1,1,1,0
0.527775325,0,0,0,1,1,0
0.527812675,1,0,0,1,1,0
0.527828400,0,0,0,1,1,0
0.528009250,0,0,0,1,0,0
0.529420675,0,0,0,1,1,0
0.529429650,0,0,0,0,1,0
0.529474900,0,0,0,0,1,1
0.529496750,0,0,0,0,1,0
0.529651875,0,1,0,0,1,0
0.529666200,0,0,0,0,1,0
0.529672450,0,0,1,0,1,0
0.529697525,0,0,0,0,1,0
0.529734675,1,0,0,0,1,0
0.529750400,0,0,0,0,1,0
0.529931225,0,0,0,0,0,0
0.531447200,0,0,0,0,1,0
0.531456450,0,0,0,1,1,0
0.531501325,0,0,0,1,1,1
0.531523150,0,0,0,1,1,0
0.531678200,0,1,0,1,1,0
0.531692525,0,0,0,1,1,0
0.531699150,0,0,1,1,1,0
0.531724225,0,0,0,1,1,0
0.531760700,1,0,0,1,1,0
0.531776425,0,0,0,1,1,0
0.531957300,0,0,0,1,0,0
0.533474100,0,0,0,1,1,0
0.533483075,0,0,0,0,1,0
0.533528325,0,0,0,0,1,1
0.533550175,0,0,0,0,1,0
